asrt	claim	evidence	mp_evidence	researchStatementLabel	assertType	objectURI	preciptURI	label	homepage	source	dateAnnotated	whoAnnotated	evidenceVal	evidenceRole	object	precip	numericVal	contVal	evidenceSource	evidenceType	evidenceStatement	objectDose	precipDose	numOfSubjects
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/111	ddi-spl-annotation-claim-243	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/141	ddi-spl-annotation-data-176	erythromycin_inhibits_cyp3a4	inhibits	http://purl.obolibrary.org/obo/PR_000006130	http://purl.obolibrary.org/obo/CHEBI_48923		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/erythromycin_inhibits_cyp3a4.html	DIKB	"10/16/2007 09:38:08
"	boycer		support					http://www.ncbi.nlm.nih.gov/pubmed/8720318	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_PK_DDI_RCT	"
Route of administration: oral

study duration: 4 days pre-treatment with erythromycin 500mg 3x/day; 5th day patients in the treatment arm received a single 15mg oral dose of MDZ

population: 12 healthy adults
male: 4
female: 8
ages: 24-53 years

AUC_i/AUC: 662.71/173.77 ng*hr/ml = 3.814

NOTE: AUC values  appear to be 0-24 hour 

Quote:
&quot;The pharmacokinetic and pharmacodynamic interaction between azithromycin (CAS 83905-01-5), an azalide antibiotic, and midazolam (CAS 59467-70-8), a short-acting hypnotic agent, was investigated in an open, three-way cross-over study, including erythromycin (CAS 114-07-8) as a positive control. Twelve healthy male and female subjects had standard doses of azithromycin (500 mg o.d. over 3 days), or erythromycin (500 mg t.i.d. over 5 days), or no pretreatment. On the day of the last dose, they ingested 15 mg midazolam. Blood samples were collected and psychometric tests performed. Erythromycin pretreatment (E) significantly changed the pharmacokinetics of midazolam compared to control (C), whereas azithromycin (A) had no such effect. The parameters are summarized as follows: area under the concentration-time curve, AUC (C) 173.8 h.ng.ml-1 vs. (E) 662.7 h.ng.ml-1*+ and (A) 220.0 h.ng.ml-1; concentration maxima (C) 67.2 ng.ml-1 vs. (E) 182.3 ng.ml-1*+ and (A) 86.7 ng.ml-1; elimination half-life (C) 2.21 h vs. (E) 4.85 h* and (A) 2.41 h (* p &lt; 0.05 vs. (C), +p &lt; 0.05 vs. (A)). Pharmacodynamic tests (digit symbol substitution test; critical flicker fusion test; subjective analog scale for rating of alertness; duration of sleep) consistently showed significant differences after erythromycin pretreatment compared to control, but not after azithromycin. Erythromycin, but not azithromycin, causes clinically significant changes in the pharmacokinetics and pharmacodynamics of midazolam.&quot;"			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/112	ddi-spl-annotation-claim-244			montelukast_inhibits_cyp2c19	inhibits	http://purl.obolibrary.org/obo/PR_000006118	http://purl.obolibrary.org/obo/CHEBI_6992		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/montelukast_inhibits_cyp2c19.html	DIKB														
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/123	ddi-spl-annotation-claim-245			omeprazole_inhibits_cyp2d6	inhibits	http://purl.obolibrary.org/obo/PR_000006121	http://purl.obolibrary.org/obo/CHEBI_7772		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/omeprazole_inhibits_cyp2d6.html	DIKB														
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/156	ddi-spl-annotation-claim-246			cinacalcet_inhibits_cyp2c19	inhibits	http://purl.obolibrary.org/obo/PR_000006118	http://purl.obolibrary.org/obo/CHEBI_48390		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/cinacalcet_inhibits_cyp2c19.html	DIKB														
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/162	ddi-spl-annotation-claim-247			escitalopram_inhibits_cyp2c19	inhibits	http://purl.obolibrary.org/obo/PR_000006118	http://purl.obolibrary.org/obo/CHEBI_36791		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/escitalopram_inhibits_cyp2c19.html	DIKB														
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/169	ddi-spl-annotation-claim-248			eszopiclone_inhibits_CYP2A6	inhibits	http://purl.obolibrary.org/obo/PR_000006114	http://purl.obolibrary.org/obo/CHEBI_53760		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/eszopiclone_inhibits_CYP2A6.html	DIKB														
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/170	ddi-spl-annotation-claim-249			ziprasidone_inhibits_cyp1a2	inhibits	http://purl.obolibrary.org/obo/PR_000006102	http://purl.obolibrary.org/obo/CHEBI_10119		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/ziprasidone_inhibits_cyp1a2.html	DIKB														
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/171	ddi-spl-annotation-claim-250			citalopram_inhibits_cyp2c9	inhibits	http://purl.obolibrary.org/obo/PR_000006120	http://purl.obolibrary.org/obo/CHEBI_3723		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/citalopram_inhibits_cyp2c9.html	DIKB														
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/177	ddi-spl-annotation-claim-251	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/219	ddi-spl-annotation-data-177	fluoxetine_inhibits_cyp2d6	inhibits	http://purl.obolibrary.org/obo/PR_000006121	http://purl.obolibrary.org/obo/CHEBI_5118		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/fluoxetine_inhibits_cyp2d6.html	DIKB	"05/05/2009 17:04:02
"	boycer		support					http://www.ncbi.nlm.nih.gov/pubmed/11910262	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_PK_DDI_Par_Grps	"Route of administration: oral

study duration: read description below

population: (fluoxetine group) 14 healthy volunteers (7 male and 7 female), all extensive metabolizers of dextromethorphan

ages: mean(std dev): 26 (unknown)

Description: 
In an open label, parallel group study of 45 healthy volunteers, the time course of CYP2D6 inhibition of the above SSRIs was evaluated. Subjects were randomized to receive paroxetine at 20 mg/day for 10 days; sertraline at 50 mg/day for 3 days, followed by sertraline at 100 mg/day for 10 days; or fluoxetine at 20 mg/day for 28 days. CYP2D6 activity was assessed using the dextromethorphan metabolic ratio (DMR) on antidepressant days 5 and 10 for sertraline and paroxetine and at weekly intervals for fluoxetine. Following SSRI discontinuation, calculation of a CYP2D6 inhibition half-life (t(1/2)inh) revealed the time course of fluoxetine inhibition (t(1/2)inh = 7.0 +/- 1.5 days) to be significantly longer than either paroxetine (t(1/2)inh = 2.9 +/- 1.9) or sertraline (t(1/2)inh = 3.0 +/- 3.0) (p &lt; 0.01), but the latter were not significantly different from each other (p &gt; 0.05). Time for the extrapolated DMR versus time log-linear plots to return to baseline was significantly different between fluoxetine (63.2 +/- 5.6 days) and both paroxetine (20.3 +/- 6.4 days) and sertraline (25.0 +/- 11.0 days) (p &lt; 0.01), making the rank order (from longest to shortest) of time for CYP2D6 inhibition to dissipate: fluoxetine &gt; sertraline &gt;or= paroxetine. Differences between mean baseline DMR values and measured values obtained after drug discontinuation for each drug group became nonsignificant on discontinuation day 5 for both paroxetine and sertraline and on discontinuation day 42 for fluoxetine. "			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/177	ddi-spl-annotation-claim-251	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/220	ddi-spl-annotation-statement-102	fluoxetine_inhibits_cyp2d6	inhibits	http://purl.obolibrary.org/obo/PR_000006121	http://purl.obolibrary.org/obo/CHEBI_5118		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/fluoxetine_inhibits_cyp2d6.html	DIKB	"05/15/2009 11:16:23
"	boycer		support					http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=5f356c1b-96bd-4ef1-960c-91cf4905e6b1	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	Drugs metabolized by CYP2D6 ï¿½ Fluoxetine inhibits the activity of CYP2D6, and may make individuals with normal CYP2D6 metabolic activity resemble a poor metabolizer. Coadministration of fluoxetine with other drugs that are metabolized by CYP2D6, including certain antidepressants (e.g., TCAs), antipsychotics (e.g., phenothiazines and most atypicals), and antiarrhythmics (e.g., propafenone, flecainide, and others) should be approached with caution. Therapy with medications that are predominantly metabolized by the CYP2D6 system and that have a relatively narrow therapeutic index (see list below) should be initiated at the low end of the dose range if a patient is receiving fluoxetine concurrently or has taken it in the previous 5 weeks. Thus, his/her dosing requirements resemble those of poor metabolizers. If fluoxetine is added to the treatment regimen of a patient already receiving a drug metabolized by CYP2D6, the need for decreased dose of the original medication should be considered. Drugs with a narrow therapeutic index represent the greatest concern (e.g., flecainide, propafenone, vinblastine, and TCAs). Due to the risk of serious ventricular arrhythmias and sudden death potentially associated with elevated plasma levels of thioridazine, thioridazine should not be administered with fluoxetine or within a minimum of 5 weeks after fluoxetine has been discontinued (see CONTRAINDICATIONS and WARNINGS).			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/177	ddi-spl-annotation-claim-251	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/221	ddi-spl-annotation-data-178	fluoxetine_inhibits_cyp2d6	inhibits	http://purl.obolibrary.org/obo/PR_000006121	http://purl.obolibrary.org/obo/CHEBI_5118		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/fluoxetine_inhibits_cyp2d6.html	DIKB	"06/16/2009 17:07:34
"	boycer		support					http://www.ncbi.nlm.nih.gov/pubmed/12173784	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_CT_PK_Phenotype	"
route of administration: oral

study duration: fluoxetine 80mg qd for eight days

population: 32 healthy adults, all extensive CYP2D6 metabolizers based on DM:DX

ages: unmentioned

Description: 
The urinary concentration ratio of dextromethorphan:dextrorphan (interpreted as an in vivo index of CYP2D6 activity) was determined for each subject before and after the 8 days of receiving SSRIs. Plasma SSRI trough concentrations were measured on days 6-9. The CYP2D6 genotype was determined in a subject with an undetectable paroxetine concentration. Inhibition of CYP2D6 correlated significantly with plasma concentrations of paroxetine and fluoxetine. In contrast, no significant correlations emerged between CYP2D6 inhibition and plasma concentrations of sertraline or fluvoxamine. The subject with an undetectable paroxetine concentration was found to carry at least three functional CYP2D6 genes."			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/178	ddi-spl-annotation-claim-252			celecoxib_inhibits_cyp3a4	inhibits	http://purl.obolibrary.org/obo/PR_000006130	http://purl.obolibrary.org/obo/CHEBI_3520		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/celecoxib_inhibits_cyp3a4.html	DIKB														
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/184	ddi-spl-annotation-claim-253			paliperidone_inhibits_cyp1a2	inhibits	http://purl.obolibrary.org/obo/PR_000006102	http://purl.obolibrary.org/obo/CHEBI_82978		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/paliperidone_inhibits_cyp1a2.html	DIKB														
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/188	ddi-spl-annotation-claim-254			duloxetine_inhibits_cyp3a5	inhibits	http://purl.obolibrary.org/obo/PR_000006132	http://purl.obolibrary.org/obo/CHEBI_36795		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/duloxetine_inhibits_cyp3a5.html	DIKB														
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/189	ddi-spl-annotation-claim-255			duloxetine_inhibits_cyp3a4	inhibits	http://purl.obolibrary.org/obo/PR_000006130	http://purl.obolibrary.org/obo/CHEBI_36795		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/duloxetine_inhibits_cyp3a4.html	DIKB														
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/201	ddi-spl-annotation-claim-256	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/251	ddi-spl-annotation-data-179	fluconazole_inhibits_cyp3a4	inhibits	http://purl.obolibrary.org/obo/PR_000006130	http://purl.obolibrary.org/obo/CHEBI_46081		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/fluconazole_inhibits_cyp3a4.html	DIKB	"10/22/2007 13:08:14
"	boycer		support					http://www.ncbi.nlm.nih.gov/pubmed/8904618	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_PK_DDI_RCT	"
Route of administration: oral

study duration: four phase crossover study; each phase consisted of four days pre-treatment with placebo or fluconazole (50,100, or 200mg), on day four 0.25mg of triazolam was administered

population: 8 healthy adults 
male:3
female:5

ages: 20-32

AUC_i/AUC (0-inf): 
50mg fluconazole = 1.63
100mg fluconazole = 2.05
200mg fluconazole = 4.42

description: 
"			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/201	ddi-spl-annotation-claim-256	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/252	ddi-spl-annotation-data-180	fluconazole_inhibits_cyp3a4	inhibits	http://purl.obolibrary.org/obo/PR_000006130	http://purl.obolibrary.org/obo/CHEBI_46081		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/fluconazole_inhibits_cyp3a4.html	DIKB	"12/10/2007 15:42:25
"	boycer		support					http://www.ncbi.nlm.nih.gov/pubmed/16172184	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_PK_DDI_RCT	"
Route of administration: oral

study duration: 4-way crossover; subjects received oral fluconazole (100, 200, or 400mg) or placebo;  2 hours later a single dose of MDZ (1mg IV or oral depending on the study arm) was given followed 30 minutes later by 4mg IV of ondansetron, followed by 15ug/kg of IV alfentanil (one arm) or 40mcg oral alfentanil.

population: 6 male, 6 female

ages: 19-36

AUC_i/AUC (0-inf; oral dosing; 100mg fluconazole): 46.1/21.3 

AUC_i/AUC (0-inf; oral dosing; 200mg fluconazole): 70.7/21.3 

AUC_i/AUC (0-inf; oral dosing; 400mg fluconazole): 105/21.3 
"			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/201	ddi-spl-annotation-claim-256	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/253	ddi-spl-annotation-statement-103	fluconazole_inhibits_cyp3a4	inhibits	http://purl.obolibrary.org/obo/PR_000006130	http://purl.obolibrary.org/obo/CHEBI_46081		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/fluconazole_inhibits_cyp3a4.html	DIKB	"06/30/2009 13:33:58
"	boycer		support					http://dl.dropbox.com/u/4516186/FDA-Guidance-Drug-Interaction-Studies%E2%80%93Study%20Design-Data-Analysis-and-Implications-2006.pdf	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_Tracable_Statement	The FDA notes that this is a &quot;moderate&quot; CYP3A inhibitor in vivo in it most recent guidance document. See Table 5, p22			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/211	ddi-spl-annotation-claim-257	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/263	ddi-spl-annotation-statement-104	zafirlukast_inhibits_cyp2c9	inhibits	http://purl.obolibrary.org/obo/PR_000006120	http://purl.obolibrary.org/obo/CHEBI_10100		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/zafirlukast_inhibits_cyp2c9.html	DIKB	09/24/2009	boycer		support					http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=5550433b-8c9c-4378-058f-6bb724c4f18c	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	"Metabolism

Zafirlukast is extensively metabolized. The most common metabolic products are hydroxylated metabolites which are excreted in the feces. The metabolites of zafirlukast identified in plasma are at least 90 times less potent as LTD4 receptor antagonists than zafirlukast in a standard in vitro test of activity. In vitro studies using human liver microsomes showed that the hydroxylated metabolites of zafirlukast excreted in the feces are formed through the cytochrome P450 2C9 (CYP2C9) pathway. Additional in vitro studies utilizing human liver microsomes show that zafirlukast inhibits the cytochrome P450 CYP3A4 and CYP2C9 isoenzymes at concentrations close to the clinically achieved total plasma concentrations"			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/211	ddi-spl-annotation-claim-257	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/264	ddi-spl-annotation-statement-105	zafirlukast_inhibits_cyp2c9	inhibits	http://purl.obolibrary.org/obo/PR_000006120	http://purl.obolibrary.org/obo/CHEBI_10100		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/zafirlukast_inhibits_cyp2c9.html	DIKB	"09/24/2009 15:41:53
"	boycer		support					http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=5550433b-8c9c-4378-058f-6bb724c4f18c	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	"
Drug-Drug Interactions:
...
Coadministration of multiple doses of zafirlukast (160 mg/day) to steady-state with a single 25 mg dose of warfarin (a substrate of CYP2C9) resulted in a significant increase in the mean AUC (+63%) and half-life (+36%) of S-warfarin. The mean prothrombin time increased by approximately 35%. The pharmacokinetics of zafirlukast were unaffected by coadministration with warfarin."			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/221	ddi-spl-annotation-claim-258	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/273	ddi-spl-annotation-statement-106	fluvoxamine_inhibits_cyp2c19	inhibits	http://purl.obolibrary.org/obo/PR_000006118	http://purl.obolibrary.org/obo/CHEBI_5138		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/fluvoxamine_inhibits_cyp2c19.html	DIKB	"05/05/2009 17:27:55
"	boycer		support					http://dl.dropbox.com/u/4516186/FDA-Guidance-Drug-Interaction-Studies%E2%80%93Study%20Design-Data-Analysis-and-Implications-2006.pdf	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_Tracable_Statement	Fluvoxamine is listed as a recommended inhibitor of CYP2C19 for in vivo studies in Table 2 (p. 19). Typically, this would qualify it as a in vivo selective inhibitor however, Table 2 also shows fluvoxamine as a recommended inhibitor of CYP1A2.			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/221	ddi-spl-annotation-claim-258	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/274	ddi-spl-annotation-statement-107	fluvoxamine_inhibits_cyp2c19	inhibits	http://purl.obolibrary.org/obo/PR_000006118	http://purl.obolibrary.org/obo/CHEBI_5138		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/fluvoxamine_inhibits_cyp2c19.html	DIKB	"05/15/2009 08:52:34
"	boycer		support					http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=53664f8d-3a93-9f2b-daee-380707e4062c	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	"(table from section &quot;Drug Interactions&quot;)

Based on a finding of substantial interactions of fluvoxamine with certain of these drugs (see later parts of this section and also  WARNINGS for details) and limited in vitro data for the IIIA4 isozyme, it appears that fluvoxamine inhibits the following isozymes that are known to be involved in the metabolism of the listed drugs:
IA2             IIC9	        IIIA4         IIC19
Warfarin	Warfarin	Alprazolam   Omeprazole
Theophylline			
Propranolol			
Tizanidine			"			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/235	ddi-spl-annotation-claim-259			paliperidone_inhibits_cyp2c9	inhibits	http://purl.obolibrary.org/obo/PR_000006120	http://purl.obolibrary.org/obo/CHEBI_82978		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/paliperidone_inhibits_cyp2c9.html	DIKB														
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/236	ddi-spl-annotation-claim-260			paliperidone_inhibits_cyp2c8	inhibits	http://purl.obolibrary.org/obo/PR_000006119	http://purl.obolibrary.org/obo/CHEBI_82978		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/paliperidone_inhibits_cyp2c8.html	DIKB														
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/241	ddi-spl-annotation-claim-261	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/296	ddi-spl-annotation-statement-108	atazanavir_inhibits_cyp3a5	inhibits	http://purl.obolibrary.org/obo/PR_000006132	http://purl.obolibrary.org/obo/CHEBI_37924		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/atazanavir_inhibits_cyp3a5.html	DIKB	"06/30/2009 12:48:44
"	boycer		support					http://dl.dropbox.com/u/4516186/FDA-Guidance-Drug-Interaction-Studies%E2%80%93Study%20Design-Data-Analysis-and-Implications-2006.pdf	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_Tracable_Statement	The FDA recommends this as a CYP3A4/5 inhibitor for in vivo studies in it most recent guidance document. See Table 2, p. 19			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/241	ddi-spl-annotation-claim-261	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/297	ddi-spl-annotation-statement-109	atazanavir_inhibits_cyp3a5	inhibits	http://purl.obolibrary.org/obo/PR_000006132	http://purl.obolibrary.org/obo/CHEBI_37924		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/atazanavir_inhibits_cyp3a5.html	DIKB	"01/11/2010 15:40:48
"	boycer		support					http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=165cff62-b284-4a27-a65d-9ec8a5bfcdd8	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	"7.1 Potential for REYATAZ to Affect Other Drugs 

Atazanavir is an inhibitor of CYP3A and UGT1A1. Coadministration of REYATAZ and drugs primarily metabolized by CYP3A or UGT1A1 may result in increased plasma concentrations of the other drug that could increase or prolong its therapeutic and adverse effects.
type: Non_traceable_Drug_Label_Statement "			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/242	ddi-spl-annotation-claim-262	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/298	ddi-spl-annotation-statement-110	atazanavir_inhibits_cyp3a4	inhibits	http://purl.obolibrary.org/obo/PR_000006130	http://purl.obolibrary.org/obo/CHEBI_37924		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/atazanavir_inhibits_cyp3a4.html	DIKB	"06/30/2009 12:47:19
"	boycer		support					http://dl.dropbox.com/u/4516186/FDA-Guidance-Drug-Interaction-Studies%E2%80%93Study%20Design-Data-Analysis-and-Implications-2006.pdf	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_Tracable_Statement	The FDA recommends this as a CYP3A4/5 inhibitor for in vivo studies in it most recent guidance document. See Table 2, p. 19			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/242	ddi-spl-annotation-claim-262	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/299	ddi-spl-annotation-statement-111	atazanavir_inhibits_cyp3a4	inhibits	http://purl.obolibrary.org/obo/PR_000006130	http://purl.obolibrary.org/obo/CHEBI_37924		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/atazanavir_inhibits_cyp3a4.html	DIKB	"01/11/2010 15:38:56
"	boycer		support					http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=165cff62-b284-4a27-a65d-9ec8a5bfcdd8	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	"7.1 Potential for REYATAZ to Affect Other Drugs

Atazanavir is an inhibitor of CYP3A and UGT1A1. Coadministration of REYATAZ and drugs primarily metabolized by CYP3A or UGT1A1 may result in increased plasma concentrations of the other drug that could increase or prolong its therapeutic and adverse effects."			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/246	ddi-spl-annotation-claim-263			risperidone_inhibits_cyp2c19	inhibits	http://purl.obolibrary.org/obo/PR_000006118	http://purl.obolibrary.org/obo/CHEBI_8871		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/risperidone_inhibits_cyp2c19.html	DIKB														
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/247	ddi-spl-annotation-claim-264			perphenazine_inhibits_cyp2c19	inhibits	http://purl.obolibrary.org/obo/PR_000006118	http://purl.obolibrary.org/obo/CHEBI_8028		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/perphenazine_inhibits_cyp2c19.html	DIKB														
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/249	ddi-spl-annotation-claim-265			eszopiclone_inhibits_CYP3A4	inhibits	http://purl.obolibrary.org/obo/PR_000006130	http://purl.obolibrary.org/obo/CHEBI_53760		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/eszopiclone_inhibits_CYP3A4.html	DIKB														
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/253	ddi-spl-annotation-claim-266			atazanavir_inhibits_cyp2e1	inhibits	http://purl.obolibrary.org/obo/PR_000006122	http://purl.obolibrary.org/obo/CHEBI_37924		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/atazanavir_inhibits_cyp2e1.html	DIKB														
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/270	ddi-spl-annotation-claim-267			cinacalcet_inhibits_cyp3a5	inhibits	http://purl.obolibrary.org/obo/PR_000006132	http://purl.obolibrary.org/obo/CHEBI_48390		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/cinacalcet_inhibits_cyp3a5.html	DIKB														
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/271	ddi-spl-annotation-claim-268			cinacalcet_inhibits_cyp3a4	inhibits	http://purl.obolibrary.org/obo/PR_000006130	http://purl.obolibrary.org/obo/CHEBI_48390		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/cinacalcet_inhibits_cyp3a4.html	DIKB														
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/280	ddi-spl-annotation-claim-269			R-citalopram_inhibits_cyp1a2	inhibits	http://purl.obolibrary.org/obo/PR_000006102	http://purl.obolibrary.org/obo/CHEBI_36792		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/R-citalopram_inhibits_cyp1a2.html	DIKB														
